사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,stars_vote_num,n_reviews,n_stars,소재지,법정동
인,한식,영업,제주특별자치도 제주시 구좌읍 한동리 1638 (1층) ,제주특별자치도 제주시 구좌읍 해맞이해안로 943,58,4.3,48,0,0.0,제주시,구좌
돈물,한식,영업,제주특별자치도 제주시 건입동 1090-1번지 ,제주특별자치도 제주시 연무정동길 2 (건입동),36,4.3,20,0,0.0,제주시,제주
모살물,해산물,영업,제주특별자치도 제주시 연동 291-10번지 ,제주특별자치도 제주시 삼무로3길 14 (연동),179,3.7,103,0,0.0,제주시,제주
흑소랑,고기,영업,제주특별자치도 제주시 아라이동 3007-2 ,제주특별자치도 제주시 연북로 631 (아라이동),131,3.7,26,0,0.0,제주시,제주
교래흑돼지,고기,영업,제주특별자치도 제주시 조천읍 교래리 216-1번지 ,제주특별자치도 제주시 조천읍 교래4길 73,74,4.4,102,0,0.0,제주시,조천
제주금돼지식당,한식,영업,제주특별자치도 제주시 노형동 937-10 ,제주특별자치도 제주시 원노형로 68 (노형동),31,4.4,9,0,0.0,제주시,제주
이참흑돼지,한식,영업,제주특별자치도 제주시 연동 291-60 ,제주특별자치도 제주시 삼무로7길 25 (연동),96,4.2,6,0,0.0,제주시,제주
제주음식제주옥,해산물,영업,제주특별자치도 제주시 애월읍 애월리 2467 ,"제주특별자치도 제주시 애월읍 애월로 11, 1층",147,4.3,219,0,0.0,제주시,애월
항아리조림,해산물,영업,제주특별자치도 제주시 구좌읍 세화리 1500-17번지 ,"제주특별자치도 제주시 구좌읍 세화3길 32, 1층",80,4.8,89,0,0.0,제주시,구좌
꿉자,양식,영업,제주특별자치도 제주시 조천읍 조천리 2360-1번지 ,"제주특별자치도 제주시 조천읍 신북로 249, 제2호 1층",39,4.8,27,0,0.0,제주시,조천
옐로우돕,양식,영업,제주특별자치도 제주시 일도이동 380-2번지 ,"제주특별자치도 제주시 고마로16길 9, 1층 103호 (일도이동)",37,4.5,25,0,0.0,제주시,제주
은희네해장국함덕,한식,영업,제주특별자치도 제주시 조천읍 함덕리 1252-42번지 ,"제주특별자치도 제주시 조천읍 조함해안로 480, 1층",167,3.6,70,0,0.0,제주시,조천
금성우동,일식,영업,제주특별자치도 제주시 애월읍 금성리 597-2번지 ,"제주특별자치도 제주시 애월읍 일주서로 5939, 1층",40,4.4,64,0,0.0,제주시,애월
도토리키친,한식,영업,제주특별자치도 제주시 삼도이동 1158-1 ,"제주특별자치도 제주시 북성로 59, 1층 (삼도이동)",295,3.9,151,0,0.0,제주시,제주
제주이자카야달,일식,영업,제주특별자치도 제주시 애월읍 하귀2리 2694 ,"제주특별자치도 제주시 애월읍 가문동길 27-8, 1층",130,3.5,25,0,0.0,제주시,애월
카페라능,카페,영업,제주특별자치도 제주시 이호일동 1927-1번지 ,"제주특별자치도 제주시 일주서로 7528, 1~2층 (이호일동)",141,4.2,54,0,0.0,제주시,제주
제주등뼈가노형,한식,영업,제주특별자치도 제주시 노형동 934 ,"제주특별자치도 제주시 원노형남1길 24, 2층 (노형동)",44,4.1,15,0,0.0,제주시,제주
피즈,양식,영업,제주특별자치도 제주시 애월읍 애월리 2481-3 ,"제주특별자치도 제주시 애월읍 애월로 29, 1층",128,4.1,59,0,0.0,제주시,애월
짚불도,고기,영업,제주특별자치도 제주시 한경면 판포리 2872 메가리조트 ,"제주특별자치도 제주시 한경면 판포1길 6, 메가리조트 1층 12호",360,3.9,18,0,0.0,제주시,한경
애월감성,양식,영업,제주특별자치도 제주시 애월읍 곽지리 1622-5 ,"제주특별자치도 제주시 애월읍 곽지9길 8, 1층 제3호",45,4.2,26,0,0.0,제주시,애월
먹돌,한식,영업,제주특별자치도 제주시 용담이동 2747-6 ,"제주특별자치도 제주시 월성로 26, 1층 (용담이동)",57,4.8,204,0,0.0,제주시,제주
646미터퍼세크,경양식,영업,제주특별자치도 제주시 한경면 금등리 646 너울빌리지 ,"제주특별자치도 제주시 한경면 일주서로 4469, 너울빌리지 1층",76,4.1,9,0,0.0,제주시,한경
은혜전복,한식,영업,제주특별자치도 제주시 애월읍 애월리 2528 ,"제주특별자치도 제주시 애월읍 애월로1길 24-3, 1층",1011,3.8,133,0,0.0,제주시,애월
옥만이네,한식,영업,제주특별자치도 제주시 한림읍 한림리 1314-29 ,"제주특별자치도 제주시 한림읍 한림해안로 160, 1층",188,4.0,103,0,0.0,제주시,한림
평대전복,해산물,영업,제주특별자치도 제주시 구좌읍 평대리 515-9 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 1254-2, 1층",73,4.5,85,0,0.0,제주시,구좌
함덕주막,한식,영업,제주특별자치도 제주시 조천읍 함덕리 955-8 ,"제주특별자치도 제주시 조천읍 함덕로 20, 1층",102,4.0,1,0,0.0,제주시,조천
이춘옥의원조고등어쌈밥,한식,영업,제주특별자치도 제주시 애월읍 하귀1리 266-1 (1층) ,"제주특별자치도 제주시 애월읍 일주서로 7213, 1층",1140,4.4,482,0,0.0,제주시,애월
곰막,한식,영업,제주특별자치도 제주시 구좌읍 동복리 667-1번지 (1층) ,제주특별자치도 제주시 구좌읍 구좌해안로 64,246,3.8,236,0,0.0,제주시,구좌
명월국민학교,카페,영업,제주특별자치도 제주시 한림읍 명월리 1734 ,"제주특별자치도 제주시 한림읍 명월로 48, 1층",414,3.9,86,0,0.0,제주시,한림
채우다,한식,영업,제주특별자치도 제주시 일도일동 1251 ,"제주특별자치도 제주시 중앙로7길 31, 1층 (일도일동)",33,4.4,25,0,0.0,제주시,제주
파도소리식당,한식,영업,제주특별자치도 제주시 구좌읍 하도리 43-1 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 1950, 1층",266,4.4,92,0,0.0,제주시,구좌
버거요,양식,영업,제주특별자치도 제주시 한림읍 귀덕리 957 ,"제주특별자치도 제주시 한림읍 귀덕11길 43, 1층",147,3.6,38,0,0.0,제주시,한림
제주해물상회,한식,영업,제주특별자치도 제주시 한림읍 월령리 203-1 ,"제주특별자치도 제주시 한림읍 한림로 16-3, 1층",114,3.7,93,0,0.0,제주시,한림
곱들락,한식,영업,제주특별자치도 제주시 조천읍 함덕리 951-1 ,"제주특별자치도 제주시 조천읍 함덕18길 19, 1층",311,4.2,101,0,0.0,제주시,조천
외도회수산,일식,영업,제주특별자치도 제주시 외도일동 642-6 ,"제주특별자치도 제주시 우정로18길 5, 1층 (외도일동)",33,4.7,12,0,0.0,제주시,제주
플래닛제주,경양식,영업,제주특별자치도 제주시 연동 271-7 ,"제주특별자치도 제주시 삼무로 35, 1층 (연동)",47,4.1,19,0,0.0,제주시,제주
마구로쇼쿠도,일식,영업,제주특별자치도 제주시 이도이동 1958-5 그린나래 ,"제주특별자치도 제주시 신설로9길 26-12, 비동 1층 102호 (이도이동, 그린나래)",48,4.3,26,0,0.0,제주시,제주
요기소바,일식,영업,제주특별자치도 제주시 노형동 931-1 ,"제주특별자치도 제주시 원노형6길 3-4, 1층 (노형동)",38,4.2,51,0,0.0,제주시,제주
바당지기,해산물,영업,제주특별자치도 제주시 구좌읍 월정리 30 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 480, 1층",30,3.9,58,0,0.0,제주시,구좌
애월의맛,한식,영업,제주특별자치도 제주시 애월읍 애월리 2482-1 ,"제주특별자치도 제주시 애월읍 애월로 37, 지하1층",55,4.6,136,0,0.0,제주시,애월
조식,경양식,영업,제주특별자치도 제주시 애월읍 어음리 3459-1 ,"제주특별자치도 제주시 애월읍 어림비로 272, 1층",37,4.4,34,0,0.0,제주시,애월
성산짬뽕,중식,영업,제주특별자치도 서귀포시 성산읍 성산리 171-7번지 1층 ,"제주특별자치도 서귀포시 성산읍 성산중앙로25번길 13, 1층",74,4.5,100,0,0.0,서귀포시,성산
빽가한우불고기,한식,영업,"제주특별자치도 서귀포시 안덕면 덕수리 735-9 , 1층 ","제주특별자치도 서귀포시 안덕면 덕수회관로61번길 40, 1층",104,4.0,1,0,0.0,서귀포시,안덕
산방산우리동네,한식,영업,제주특별자치도 서귀포시 안덕면 사계리 1898-2번지 ,제주특별자치도 서귀포시 안덕면 산방로 289,30,4.9,136,0,0.0,서귀포시,안덕
일출제주흑돼지,한식,영업,제주특별자치도 서귀포시 성산읍 고성리 1117-4번지 1층 ,"제주특별자치도 서귀포시 성산읍 일출로15번길 2, 1층",43,4.4,62,0,0.0,서귀포시,성산
중문맛집,한식,영업,제주특별자치도 서귀포시 중문동 2025-1번지 ,제주특별자치도 서귀포시 천제연로 193 (중문동),265,4.7,173,0,0.0,서귀포시,중문
동성수산,해산물,영업,제주특별자치도 서귀포시 대정읍 하모리 2133-1번지 ,제주특별자치도 서귀포시 대정읍 최남단해안로 46,214,3.7,56,0,0.0,서귀포시,대정
하모어촌식당,한식,영업,제주특별자치도 서귀포시 대정읍 하모리 646-20번지 1층 ,"제주특별자치도 서귀포시 대정읍 최남단해안로 120, 1층",68,4.3,3,0,0.0,서귀포시,대정
시흥리해녀의집,한식,영업,제주특별자치도 서귀포시 성산읍 시흥리 12-64 ,제주특별자치도 서귀포시 성산읍 시흥하동로 114,102,4.5,175,0,0.0,서귀포시,성산
뽕끄랑,경양식,영업,제주특별자치도 서귀포시 서홍동 644-10번지 ,"제주특별자치도 서귀포시 남성로138번길 1, 1층 (서홍동)",162,3.9,31,0,0.0,서귀포시,서귀포
더()고팡,경양식,영업,제주특별자치도 서귀포시 안덕면 상천리 476-5번지 ,"제주특별자치도 서귀포시 안덕면 신화역사로 863, 1층",62,4.0,35,0,0.0,서귀포시,안덕
제주스럽닭서귀포올레,호프,영업,제주특별자치도 서귀포시 서귀동 587-17 ,"제주특별자치도 서귀포시 태평로 396, 1층 (서귀동)",103,4.4,17,0,0.0,서귀포시,서귀포
빌라드아토,카페,영업,제주특별자치도 서귀포시 서귀동 551-3번지 ,"제주특별자치도 서귀포시 태평로 413, 1층 (서귀동)",30,4.2,31,0,0.0,서귀포시,서귀포
흑돼지패밀리,한식,영업,제주특별자치도 서귀포시 남원읍 위미리 3935-1번지 ,제주특별자치도 서귀포시 남원읍 중산간동로 6924,267,4.6,56,0,0.0,서귀포시,남원
모슬포한라전복,일식,영업,제주특별자치도 서귀포시 대정읍 동일리 2904-2 1층 ,"제주특별자치도 서귀포시 대정읍 대한로 33, 1층",137,4.0,106,0,0.0,서귀포시,대정
형제도식당,한식,영업,"제주특별자치도 서귀포시 색달동 2273-1번지 , 1층 ","제주특별자치도 서귀포시 일주서로 915, 1층 (색달동)",1229,4.5,86,0,0.0,서귀포시,중문
제주로운,일식,영업,"제주특별자치도 서귀포시 성산읍 고성리 212-13번지 , 2층 ","제주특별자치도 서귀포시 성산읍 신양로 101, 2층",58,3.9,46,0,0.0,서귀포시,성산
제주약수터,호프,영업,제주특별자치도 서귀포시 서귀동 294-20번지 1층 ,"제주특별자치도 서귀포시 중앙로 35, 1층 (서귀동)",271,4.6,119,0,0.0,서귀포시,서귀포
호수,경양식,영업,제주특별자치도 서귀포시 안덕면 동광리 1282-5 ,제주특별자치도 서귀포시 안덕면 서광동로 101,36,4.7,53,0,0.0,서귀포시,안덕
뽈살집별관,고기,영업,제주특별자치도 서귀포시 서귀동 278-14번지 ,제주특별자치도 서귀포시 중정로91번길 39-1 (서귀동),260,4.4,200,0,0.0,서귀포시,서귀포
하원가흑돼지,고기,영업,"제주특별자치도 서귀포시 하원동 1662-1번지 , 1층 ","제주특별자치도 서귀포시 이어도로 278, 1층 (하원동)",62,4.8,144,0,0.0,서귀포시,서귀포
요리바카,일식,영업,제주특별자치도 서귀포시 중문동 1949-8번지 1층 ,"제주특별자치도 서귀포시 천제연로214번길 3, 1층 (중문동)",49,4.7,26,0,0.0,서귀포시,중문
성산갯마을,한식,영업,"제주특별자치도 서귀포시 성산읍 오조리 343번지 , 1층 ","제주특별자치도 서귀포시 성산읍 한도로 66, 1층",73,3.9,14,0,0.0,서귀포시,성산
덕수아이흑돼지,한식,영업,제주특별자치도 서귀포시 안덕면 덕수리 2213-1번지 ,제주특별자치도 서귀포시 안덕면 덕수회관로 88,127,4.3,26,0,0.0,서귀포시,안덕
큰집어멍,한식,영업,제주특별자치도 서귀포시 대포동 747-2 ,제주특별자치도 서귀포시 중문관광로 336 (대포동),437,4.4,15,0,0.0,서귀포시,서귀포
청송가,한식,영업,제주특별자치도 서귀포시 표선면 표선리 945-1 ,제주특별자치도 서귀포시 표선면 표선백사로 86,33,3.8,4,0,0.0,서귀포시,표선
제주흑돈세상수라간,한식,영업,제주특별자치도 서귀포시 서홍동 265-1번지 ,제주특별자치도 서귀포시 중산간동로 8051 (서홍동),134,4.1,38,0,0.0,서귀포시,서귀포
중문착한포차,중식,영업,제주특별자치도 서귀포시 색달동 2481-10번지 2층 ,제주특별자치도 서귀포시 천제연로 119 (색달동),111,4.0,87,0,0.0,서귀포시,중문
탐라는파스타호텔더,호프,영업,제주특별자치도 서귀포시 색달동 2156-3번지 1층 ,"제주특별자치도 서귀포시 일주서로 968-8, 1층 (색달동)",48,3.6,29,0,0.0,서귀포시,중문
몬스테라자구리,경양식,영업,제주특별자치도 서귀포시 서귀동 65-12번지 1층 ,"제주특별자치도 서귀포시 소암로12번길 7, 1층 (서귀동)",35,4.7,58,0,0.0,서귀포시,서귀포
모녀의부엌,한식,영업,제주특별자치도 서귀포시 상효동 1301-10번지 상효상회 ,"제주특별자치도 서귀포시 516로 472, 상효상회 (상효동)",30,4.5,18,0,0.0,서귀포시,서귀포
바타타식탁,한식,영업,"제주특별자치도 서귀포시 표선면 표선리 484번지 , 2층 ","제주특별자치도 서귀포시 표선면 표선동서로264번길 22, 2층",99,4.5,79,0,0.0,서귀포시,표선
텐저린,경양식,영업,제주특별자치도 서귀포시 법환동 1298-3번지 ,제주특별자치도 서귀포시 이어도로 880 (법환동),30,4.2,59,0,0.0,서귀포시,서귀포
바삭신서귀포,경양식,영업,제주특별자치도 서귀포시 강정동 172-9번지 ,"제주특별자치도 서귀포시 김정문화로 5, 1층 (강정동)",63,3.9,55,0,0.0,서귀포시,중문
모루쿠다,한식,영업,"제주특별자치도 서귀포시 동홍동 74-4번지 , 1층 ","제주특별자치도 서귀포시 동홍중앙로90번길 48, 1층 (동홍동)",44,4.0,14,0,0.0,서귀포시,서귀포
흑돼지구이집하영,한식,영업,제주특별자치도 서귀포시 색달동 2477-5 ,제주특별자치도 서귀포시 천제연로 101 (색달동),123,3.9,34,0,0.0,서귀포시,중문
뚱돼지,한식,영업,제주특별자치도 서귀포시 중문동 2049-1번지 ,제주특별자치도 서귀포시 천제연로188번길 15 (중문동),178,3.7,6,0,0.0,서귀포시,중문
복자씨연탄구이,한식,영업,제주특별자치도 서귀포시 성산읍 오조리 367-1번지 ,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,521,4.4,585,0,0.0,서귀포시,성산
중문맛집길리추팡,한식,영업,제주특별자치도 서귀포시 대포동 771-5 ,제주특별자치도 서귀포시 중문관광로 294 (대포동),106,3.7,29,0,0.0,서귀포시,서귀포
중문색달통갈치,한식,영업,제주특별자치도 서귀포시 색달동 2088-1 1층 101호,"제주특별자치도 서귀포시 일주서로 993, 1층 101호 (색달동)",411,4.4,121,0,0.0,서귀포시,중문
탐라흑돈정육식당,한식,영업,제주특별자치도 서귀포시 표선면 성읍리 2425-1 ,제주특별자치도 서귀포시 표선면 번영로 2570,44,3.7,6,0,0.0,서귀포시,표선
알동네집화순,한식,영업,제주특별자치도 서귀포시 안덕면 화순리 1394번지 1층 ,"제주특별자치도 서귀포시 안덕면 화순로 6, 1층",527,4.8,80,0,0.0,서귀포시,안덕
전복마시문어마시,한식,영업,제주특별자치도 서귀포시 성산읍 온평리 1116-8번지 ,제주특별자치도 서귀포시 성산읍 환해장성로 489,240,4.5,40,0,0.0,서귀포시,성산
하르비,경양식,영업,"제주특별자치도 서귀포시 서귀동 23-4 , 1층 2층 ","제주특별자치도 서귀포시 칠십리로 115, 1층2층 (서귀동)",103,3.9,54,0,0.0,서귀포시,서귀포
자연샤브,경양식,영업,제주특별자치도 서귀포시 동홍동 1133번지 1층 ,"제주특별자치도 서귀포시 동홍로 188, 1층 (동홍동)",44,4.2,23,0,0.0,서귀포시,서귀포
동선제면가,한식,영업,제주특별자치도 서귀포시 남원읍 위미리 4150-1번지 1층 ,"제주특별자치도 서귀포시 남원읍 태위로 3, 1층",112,4.2,64,0,0.0,서귀포시,남원
어디가맨성산,한식,영업,"제주특별자치도 서귀포시 성산읍 고성리 988-6번지 , 1층 ","제주특별자치도 서귀포시 성산읍 고성오조로 4, 1층",58,4.3,24,0,0.0,서귀포시,성산
소낭집,한식,영업,제주특별자치도 서귀포시 법환동 295번지 1층 ,"제주특별자치도 서귀포시 막숙포로37번길 12, 1층 (법환동)",44,4.0,30,0,0.0,서귀포시,서귀포
괸당집표선,한식,영업,제주특별자치도 서귀포시 표선면 표선리 498-1번지 1층 ,"제주특별자치도 서귀포시 표선면 표선동서로 268, 1층",41,4.7,7,0,0.0,서귀포시,표선
목스키친,한식,영업,제주특별자치도 서귀포시 표선면 토산리 423-3번지 1층 ,"제주특별자치도 서귀포시 표선면 일주동로6455번길 21, 1층",178,3.5,58,0,0.0,서귀포시,표선
보레드베이커스,경양식,영업,"제주특별자치도 서귀포시 보목동 1453번지 , 1층 ","제주특별자치도 서귀포시 보목로64번길 178, 1층 (보목동)",575,4.4,291,0,0.0,서귀포시,서귀포
쉬어갓,카페,영업,"제주특별자치도 서귀포시 성산읍 신산리 680-5번지 , 1층 ","제주특별자치도 서귀포시 성산읍 일주동로 5023, 1층",30,4.1,40,0,0.0,서귀포시,성산
11시11분,외국요리,영업,제주특별자치도 서귀포시 서홍동 391-1번지 ,제주특별자치도 서귀포시 홍중동로 9 (서홍동),63,4.1,33,0,0.0,서귀포시,서귀포
통발,경양식,영업,제주특별자치도 서귀포시 성산읍 성산리 140-4 ,"제주특별자치도 서귀포시 성산읍 일출로 258-15, 2층",171,4.6,24,0,0.0,서귀포시,성산
포커스,경양식,영업,"제주특별자치도 서귀포시 하예동 294번지 , 1층 ","제주특별자치도 서귀포시 예래로 223-7, 1층 (하예동)",49,4.3,36,0,0.0,서귀포시,안덕
호랑호랑,호프,영업,제주특별자치도 서귀포시 성산읍 고성리 235번지 C동 ,"제주특별자치도 서귀포시 성산읍 일출로 86, C동",88,3.9,69,0,0.0,서귀포시,성산
지은이네밥상,한식,영업,제주특별자치도 서귀포시 성산읍 고성리 1174-1번지 ,제주특별자치도 서귀포시 성산읍 고성동서로45번길 15-7,91,4.6,123,0,0.0,서귀포시,성산
천돈가중문,한식,영업,제주특별자치도 서귀포시 색달동 2353-1 1층 ,"제주특별자치도 서귀포시 일주서로 873, 1층 (색달동)",697,4.1,205,0,0.0,서귀포시,중문
잔디공장,외국요리,영업,제주특별자치도 서귀포시 성산읍 신산리 1073-9번지 ,제주특별자치도 서귀포시 성산읍 일주동로5154번길 5,76,4.4,48,0,0.0,서귀포시,성산
칸스,외국요리,영업,제주특별자치도 서귀포시 서귀동 276-19번지 ,"제주특별자치도 서귀포시 중정로61번길 20, 5호 (서귀동)",57,4.5,47,0,0.0,서귀포시,서귀포
다린,경양식,영업,"제주특별자치도 서귀포시 법환동 218-5번지 , 1층 ","제주특별자치도 서귀포시 법환로 11, 1층 (법환동)",54,4.8,24,0,0.0,서귀포시,서귀포
원앤온리,경양식,영업,제주특별자치도 서귀포시 안덕면 사계리 86번지 ,제주특별자치도 서귀포시 안덕면 산방로 141,1844,4.0,450,0,0.0,서귀포시,안덕
코코티에,경양식,영업,제주특별자치도 서귀포시 표선면 표선리 45-15번지 1층 ,"제주특별자치도 서귀포시 표선면 표선당포로 21-3, 1층",187,4.0,56,0,0.0,서귀포시,표선
뷰스트,경양식,영업,"제주특별자치도 서귀포시 안덕면 사계리 2147-2번지 지하1층, 1~3층 ","제주특별자치도 서귀포시 안덕면 형제해안로 30, 지하1층, 1~3층",497,3.8,96,0,0.0,서귀포시,안덕
오또도넛,경양식,영업,제주특별자치도 서귀포시 중문동 1690-4번지 ,제주특별자치도 서귀포시 중문상로 87 (중문동),69,4.5,53,0,0.0,서귀포시,중문
뿔소라몽땅,한식,영업,제주특별자치도 서귀포시 법환동 1556번지 1층 ,"제주특별자치도 서귀포시 이어도로 866-27, 1층 (법환동)",46,4.2,91,0,0.0,서귀포시,서귀포
중문수두리보말칼국수,한식,영업,제주특별자치도 서귀포시 중문동 2056-2 1층 ,"제주특별자치도 서귀포시 천제연로 192, 1층 (중문동)",395,4.4,424,0,0.0,서귀포시,중문
흑돈플러스,일식,영업,제주특별자치도 서귀포시 대포동 1925-2번지 ,제주특별자치도 서귀포시 대포로 132 (대포동),137,4.4,60,0,0.0,서귀포시,서귀포
할매식당,한식,영업,제주특별자치도 서귀포시 서귀동 775-3번지 ,제주특별자치도 서귀포시 부두로 40 (서귀동),34,3.9,34,0,0.0,서귀포시,서귀포
칼초네화덕피자,패스트푸드,영업,제주특별자치도 서귀포시 상예동 762-9번지 ,제주특별자치도 서귀포시 예래로 115 (상예동),65,4.5,20,0,0.0,서귀포시,중문
어조횟집,일식,영업,제주특별자치도 서귀포시 성산읍 성산리 388-3번지 ,제주특별자치도 서귀포시 성산읍 일출로 233,113,4.1,53,0,0.0,서귀포시,성산
제주바베큐,경양식,영업,제주특별자치도 서귀포시 남원읍 남원리 1382번지 ,제주특별자치도 서귀포시 남원읍 태위로 604,92,3.9,26,0,0.0,서귀포시,남원
미영이네,한식,영업,제주특별자치도 서귀포시 대정읍 하모리 770-29 ,제주특별자치도 서귀포시 대정읍 하모항구로 42,703,4.3,276,0,0.0,서귀포시,대정
제주신라 바당,경양식,영업,제주특별자치도 서귀포시 색달동 3039-3번지 ,제주특별자치도 서귀포시 중문관광로72번길 75 (색달동),58,4.3,11,0,0.0,서귀포시,중문
채우다,한식,영업,제주특별자치도 서귀포시 색달동 1534번지 ,제주특별자치도 서귀포시 색달중앙로121번길 45 (색달동),33,5.0,2,0,0.0,서귀포시,중문
먹고정,한식,영업,제주특별자치도 서귀포시 서귀동 427-8번지 ,제주특별자치도 서귀포시 명동로 5-1 (서귀동),348,4.6,131,0,0.0,서귀포시,서귀포
명가솥뚜껑,한식,영업,제주특별자치도 서귀포시 서귀동 267-6번지 ,제주특별자치도 서귀포시 중앙로62번길 36 (서귀동),232,4.3,29,0,0.0,서귀포시,서귀포
옛날옛적,한식,영업,제주특별자치도 서귀포시 성산읍 온평리 486-1 ,제주특별자치도 서귀포시 성산읍 일주동로 4660,30,3.5,34,0,0.0,서귀포시,성산
남정네들,한식,영업,제주특별자치도 서귀포시 서귀동 277-6번지 ,"제주특별자치도 서귀포시 중정로61번길 26, 1층 (서귀동)",98,4.4,22,0,0.0,서귀포시,서귀포
청루봉평메밀막국수전문,한식,영업,제주특별자치도 서귀포시 대정읍 인성리 268-6번지 ,제주특별자치도 서귀포시 대정읍 일주서로 2215,39,4.3,32,0,0.0,서귀포시,대정
오늘은회,한식,영업,제주특별자치도 서귀포시 하예동 1829-4번지 ,제주특별자치도 서귀포시 예래로 468 (하예동),52,4.7,30,0,0.0,서귀포시,안덕
섭지코지 해녀밥상,한식,영업,제주특별자치도 서귀포시 성산읍 고성리 565번지 ,제주특별자치도 서귀포시 성산읍 신양로122번길 60-6,61,4.3,28,0,0.0,서귀포시,성산
올레길회센타,해산물,영업,제주특별자치도 서귀포시 안덕면 화순리 1092-1번지 1층 102호,"제주특별자치도 서귀포시 안덕면 화순재남로 5, 1층 102호",108,4.6,65,0,0.0,서귀포시,안덕
별내리는정원,한식,영업,제주특별자치도 서귀포시 성산읍 삼달리 1080-1번지 ,제주특별자치도 서귀포시 성산읍 중산간동로 4219,51,4.4,22,0,0.0,서귀포시,성산
신우성흑돼지,한식,영업,제주특별자치도 서귀포시 색달동 2822-2번지 ,"제주특별자치도 서귀포시 중문관광로72번길 29-9, 1층 (색달동)",48,4.7,826,0,0.0,서귀포시,중문
희신이네,한식,영업,제주특별자치도 서귀포시 서홍동 1651-11번지 ,제주특별자치도 서귀포시 서홍로 175 (서홍동),37,3.5,15,0,0.0,서귀포시,서귀포
숨비아일랜드,카페,영업,제주특별자치도 서귀포시 성산읍 신천리 353-16번지 ,제주특별자치도 서귀포시 성산읍 신천서로 91,40,4.5,22,0,0.0,서귀포시,성산
대포동산횟집별관,해산물,영업,제주특별자치도 서귀포시 대포동 2181번지 ,제주특별자치도 서귀포시 이어도로 164 (대포동),88,3.6,12,0,0.0,서귀포시,서귀포
로빙화,경양식,영업,제주특별자치도 서귀포시 남원읍 남원리 1398-7번지 ,제주특별자치도 서귀포시 남원읍 남태해안로 13,160,4.5,117,0,0.0,서귀포시,남원
표선올레식당,한식,영업,제주특별자치도 서귀포시 표선면 표선리 746-1번지 ,제주특별자치도 서귀포시 표선면 표선관정로104번길 6-11,267,3.7,137,0,0.0,서귀포시,표선
쌍둥이돼지꿈,한식,영업,제주특별자치도 서귀포시 중문동 2167-20번지 ,제주특별자치도 서귀포시 중문로81번길 90 (중문동),62,3.5,10,0,0.0,서귀포시,중문
2472,경양식,영업,제주특별자치도 서귀포시 색달동 2472-1번지 (2층) ,제주특별자치도 서귀포시 천제연로 103-15 (색달동),106,4.7,39,0,0.0,서귀포시,중문
백년해장국성산,한식,영업,제주특별자치도 서귀포시 성산읍 오조리 1010-1번지 ,제주특별자치도 서귀포시 성산읍 고성오조로 137,59,4.6,36,0,0.0,서귀포시,성산
